Title,Author,Main Genre,Sub Genre,Type,Rating,No. of People rated,Price,Number of Sub-genres
Iron Widow: Instant New York Times No.1 Bestseller,Xiran Jay Zhao,Teen & Young Adult,History,Paperback,4.6,6798.0,19.36,18
Five Survive: AN INSTANT NUMBER 1 NYT BESTSELLER AND SUNDAY TIMES BESTSELLER! An explosive crime thriller from the award-winning author of A Good Girls Guide to Murder.,Holly Jackson,Teen & Young Adult,History,Hardcover,4.3,4272.0,31.49,18
A Little History of the World,E. H. Gombrich,Teen & Young Adult,History,Audible Audiobook,4.5,2616.0,31.83,18
A Thousand Heartbeats: Tiktok made me buy it! A compelling new romance novel for young adults,Kiera Cass,Teen & Young Adult,History,Paperback,4.4,1252.0,16.5,18
Taatung Tatung And Other Amazing Stories,Vaishali Shroff,Teen & Young Adult,History,Paperback,4.5,31.0,9.41,18
Time Travels: Unraveling 500 Engrossing Historical Facts in One Captivating Book for Kids,Team Pegasus,Teen & Young Adult,History,Hardcover,4.3,50.0,15.09,18
World War One: 1914-1918 (Campfire Graphic Novels),Alan Cowsill,Teen & Young Adult,History,Paperback,4.5,425.0,16.98,18
Win Lose Kill Die,Cynthia Murphy,Teen & Young Adult,History,Paperback,4.3,575.0,38.51,18
The Little Prince,Antoine de Saint-Exupéry,Teen & Young Adult,History,Audible Audiobook,4.7,10781.0,34.06,18
Kids of Kabul,Deborah Ellis,Teen & Young Adult,History,Paperback,4.7,26.0,36.88,18
Cambridge IGCSE and O Level History 3rd Edition: Option B: The 20th century,Ben Walsh,Teen & Young Adult,History,Paperback,4.8,12.0,89.28,18
Fighting Fantasy: Cityport of Traps,Steve Jackson,Teen & Young Adult,History,Paperback,4.6,67.0,8.25,18
Black Tornado,Sandeep Unnithan,Teen & Young Adult,History,Paperback,4.7,32.0,14.07,18
Dark Rise: 1,C. S. Pacat,Teen & Young Adult,History,Paperback,4.6,1440.0,18.33,18
Vibhajan/विभाजन | Bharat Aur Pakistan ka Uday/भारत और पाकिस्तान का उदय,Yasmin Khan,Teen & Young Adult,History,Paperback,4.2,64.0,10.43,18
Kensuke'S Kingdom,Michael Morpurgo,Teen & Young Adult,History,Paperback,4.6,4428.0,22.08,18
The Storyteller: 3 (The Reader),Traci Chee,Teen & Young Adult,History,Hardcover,4.6,147.0,11.16,18
"Blistering Barnacles: An A-Z of The Rants, Rambles and Rages of Captain Haddock: Celebrating 80 years of Hergé’s beloved comic character from Tintin: ... Illustrated Mystery Adventure Series",Albert Algoud,Teen & Young Adult,History,Hardcover,4.7,147.0,31.27,18
The Highway Rat,Julia Donaldson,Teen & Young Adult,History,Paperback,4.8,7840.0,13.1,18
Adventures in Time: The Second World War,Dominic Sandbrook,Teen & Young Adult,History,Paperback,4.9,109.0,15.46,18
Yuddha Mein Ayodhya,Hemant Sharma,Teen & Young Adult,History,Hardcover,4.5,162.0,24.02,18
Fantastically Great Women Boxed Set,Kate Pankhurst,Teen & Young Adult,History,Hardcover,4.8,319.0,107.28,18
One Piece: The Official Coloring Book (Media tie-in),Scholastic,Teen & Young Adult,History,Paperback,4.8,117.0,57.5,18
The Adventures Of Tintin Volume 6,Hergé,Teen & Young Adult,History,Hardcover,4.7,198.0,43.95,18
World History in 3 Points,Zac Sangeeth,Teen & Young Adult,History,Paperback,4.5,53.0,9.48,18
CAMBRIDGE IGCSE AND O LEVEL HISTORY STU,BENJAMIN HARRISON,Teen & Young Adult,History,Paperback,5.0,1.0,60.26,18
The Unknown Indians: People Who Quietly Changed Our World (Exploring India),Subhadra Sen Gupta,Teen & Young Adult,History,Kindle Edition,4.1,226.0,7.25,18
AMBEDKAR - AN OVERVIEW,B.R. Ambedkar,Teen & Young Adult,History,Paperback,4.6,256.0,12.28,18
Gwen and Art Are Not in Love: ‘An outrageously entertaining take on the fake dating trope’,Lex Croucher,Teen & Young Adult,History,Paperback,4.4,343.0,19.36,18
"Dot to Dot for Kids Ages 4-8: 100 Fun Connect the Dots Puzzles for Children - Activity Book for Learning - Age 4-6, 6-8 Year Olds",Splendid Youth,Teen & Young Adult,Hobbies & Games,Paperback,4.7,619.0,12.13,18
Paw Patrol Top Pups Dot to Dot Activity book,Wonder House Books,Teen & Young Adult,Hobbies & Games,Paperback,4.4,126.0,4.8,18
LOGIC PUZZLES FOR CLEVER KIDS,Gareth Chris Moore Dickason,Teen & Young Adult,Hobbies & Games,Paperback,4.6,501.0,10.19,18
Children's Encyclopedia - General Knowledge,MANASVI VOHRA,Teen & Young Adult,Hobbies & Games,Paperback,4.2,842.0,8.54,18
TIMES FIENDISH SU DOKU,Wayne Gould,Teen & Young Adult,Hobbies & Games,Paperback,4.6,240.0,8.2,18
Big Book of Su Doku 10: 300 Su Doku puzzles (Collins Su Doku),Collins Puzzles,Teen & Young Adult,Hobbies & Games,Paperback,4.4,21.0,31.54,18
Super Word Search - 8,Dreamland Publications,Teen & Young Adult,Hobbies & Games,Paperback,4.5,79.0,4.37,18
10-MINUTE BRAIN GAMES FOR CLEVER KIDS,Gareth Moore,Teen & Young Adult,Hobbies & Games,Paperback,4.5,2222.0,13.83,18
Super Word Search - 9,Dreamland Publications,Teen & Young Adult,Hobbies & Games,Paperback,4.5,160.0,4.8,18
Minecraft Guide to Redstone,Mojang AB,Teen & Young Adult,Hobbies & Games,Hardcover,4.7,2412.0,24.26,18
Usborne 100 Paper Planes to Fold and Fly,Andy Tudor,Teen & Young Adult,Hobbies & Games,Paperback,4.6,836.0,17.86,18
Super Word Search - 5,Dreamland Publications,Teen & Young Adult,Hobbies & Games,Paperback,4.5,213.0,4.8,18
Let's Explore India (Most Famous Attractions in India),Baby Professor,Teen & Young Adult,Hobbies & Games,Paperback,4.0,98.0,31.64,18
Shivdas CBSE Class 12 Business Studies 15+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,Teen & Young Adult,Hobbies & Games,Paperback,4.9,51.0,8.73,18
FUTURE DOCTOR,Lori Alexander,Teen & Young Adult,Hobbies & Games,Board book,4.7,114.0,12.18,18
Sudoku Puzzles - Book 4 - Brain Activity Book - 200+ Activities,Maple Press,Teen & Young Adult,Hobbies & Games,Paperback,5.0,3.0,4.75,18
"Activity book for 8-12 years old: mixed puzzl book ! Word search, Sudoku, Crossword, Word scramble, coloring pages, Mazes and Draw 8,5""x11"" 130 pages",Zoubir King,Teen & Young Adult,Hobbies & Games,Paperback,4.4,25.0,34.3,18
"Pocket Sudoku Puzzles Game Book [ Easy to Hard ] : Combo of 100 Sudoku Puzzles [ Easy to Hard Levels ] Volume 1, Adults and Kids I Large Print",Aarrpature Publication,Teen & Young Adult,Hobbies & Games,Paperback,4.6,11.0,4.56,18
MAZES FOR BRIGHT SPARKS,Gareth Jess Moore Bradley,Teen & Young Adult,Hobbies & Games,Paperback,4.3,45.0,12.57,18
Diary of a Minecraft Zombie Book 4: Zombie Swap,Zack Zombie,Teen & Young Adult,Hobbies & Games,Paperback,4.8,4298.0,26.78,18
General Knowledge & Current Affairs - Objective Type Questions 2024,Khanna,Teen & Young Adult,Hobbies & Games,Paperback,3.9,164.0,2.18,18
Mother's love - The shade of flowers,Bakshi Anand Rakesh,Teen & Young Adult,Hobbies & Games,Paperback,5.0,7.0,15.28,18
"Let's Play, Cheetah (The Googlies): First Playtime Words (The Googlies, 2)",Jo Lodge,Teen & Young Adult,Hobbies & Games,Board book,4.8,7.0,15.91,18
Big Book of Wordsearches 10: 300 themed wordsearches (Collins Wordsearches),Collins Puzzles,Teen & Young Adult,Hobbies & Games,Paperback,4.6,79.0,31.54,18
BOOK OF GOOD HABITS FOR KIDS,Ashdin Doctor,Teen & Young Adult,Hobbies & Games,Paperback,4.6,26.0,16.69,18
Huge Trivia Quiz Book: 1008 Trivia Questions,Elliot Carruthers,Teen & Young Adult,Hobbies & Games,Kindle Edition,4.2,6.0,3.98,18
Ng Kids — Around The World Find It] Explore It]: More Than 2,National Geographic Kids,Teen & Young Adult,Hobbies & Games,Paperback,4.5,287.0,19.31,18
"Diary of a Minecraft Zombie, Book 12: Pixelmon Gone!",Zack Zombie,Teen & Young Adult,Hobbies & Games,Paperback,4.8,2499.0,28.68,18
Maze Puzzles For Adults [ Hard Level ] : 100 Maze Puzzles Game Book For Adults and Experts [ Hard Level ] Volume 1,Aarrpature Publication,Teen & Young Adult,Hobbies & Games,Paperback,4.4,52.0,4.32,18
Bond Brain Training Logic Puzzles For Kids | Over 100 Puzzles | Activity Books | Age 9-11 Years,Michellejoy Hughes,Teen & Young Adult,Hobbies & Games,Paperback,4.6,62.0,16.93,18
Better Than the Movies,Lynn Painter,Teen & Young Adult,Romance,Paperback,4.5,12255.0,15.72,18
The Fault in Our Stars,John Green,Teen & Young Adult,Romance,Paperback,4.5,154645.0,15.04,18
Powerless,Lauren Roberts,Teen & Young Adult,Romance,Paperback,4.5,7963.0,29.55,18
Your Home Is In My Heart,Neka  Shah,Teen & Young Adult,Romance,Kindle Edition,4.2,11.0,12.08,18
Our Fault (Culpable Book 3),Mercedes Ron,Teen & Young Adult,Romance,Kindle Edition,4.6,98.0,21.12,18
We Were Liars,Emily Lockhart,Teen & Young Adult,Romance,Paperback,4.3,67503.0,10.97,18
As Long As the Lemon Trees Grow,Zoulfa Katouh,Teen & Young Adult,Romance,Paperback,4.7,2092.0,21.83,18
"A Court of Mist and Fury: The second book in the GLOBALLY BESTSELLING, SENSATIONAL series (A Court of Thorns and Roses 2)",Sarah J. Maas,Teen & Young Adult,Romance,Kindle Edition,4.7,152676.0,16.27,18
A Court of Thorns and Roses: Enter the EPIC fantasy worlds of Sarah J Maas with the breath-taking first book in the GLOBALLY BESTSELLING ACOTAR series,Sarah J. Maas,Teen & Young Adult,Romance,Kindle Edition,4.4,171974.0,13.55,18
"A Good Girl's Guide to Murder: TikTok made me buy it! The first book in the bestselling thriller trilogy, soon to be a major TV series starring Emma Myers ... (A Good Girl’s Guide to Murder, Book 1)",Holly Jackson,Teen & Young Adult,Romance,Kindle Edition,4.6,48242.0,15.86,18
Ignite Me (Shatter Me): TikTok Made Me Buy It! The most addictive YA fantasy series of 2021,Tahereh Mafi,Teen & Young Adult,Romance,Paperback,4.7,13678.0,15.72,18
"Good Girl, Bad Blood: TikTok made me buy it! The Sunday Times Bestseller and sequel to A Good Girl's Guide to Murder (A Good Girl’s Guide to Murder, Book 2)",Holly Jackson,Teen & Young Adult,Romance,Kindle Edition,4.5,22718.0,12.86,18
Your Fault (Culpable),Mercedes Ron,Teen & Young Adult,Romance,Paperback,4.5,471.0,33.72,18
We'll Always Have Summer : Book 3 in the Summer I Turned Pretty Series,Jenny Han,Teen & Young Adult,Romance,Paperback,4.3,21826.0,14.17,18
All the Bright Places,,Teen & Young Adult,Romance,Paperback,4.6,20754.0,14.6,18
நிலவினும் இனியாள் : Nilavinum iniyaal (Tamil Edition),ஜெநிஷா  தீன் ,Teen & Young Adult,Romance,Kindle Edition,4.3,165.0,16.06,18
The Alpha and his Mate (Werewolf Mates Book 1),B E  WAKEFORD,Teen & Young Adult,Romance,Kindle Edition,4.2,2821.0,15.14,18
Looking for Alaska,John Green,Teen & Young Adult,Romance,Paperback,4.4,31080.0,11.35,18
An Heir of Frost (A Trial of Sorcerers Book 4),Elise Kova,Teen & Young Adult,Romance,Kindle Edition,4.0,1.0,21.79,18
Turtles All the Way Down,John Green,Teen & Young Adult,Romance,Paperback,4.4,24344.0,13.34,18
The Last Hours 3: Chain of Thorns,Cassandra Clare,Teen & Young Adult,Romance,Paperback,4.6,4513.0,15.72,18
The Infernal Devices 2: Clockwork Prince,Cassandra Clare,Teen & Young Adult,Romance,Kindle Edition,4.6,9914.0,11.25,18
We Hunt the Flame,Hafsah Faizal,Teen & Young Adult,Romance,Paperback,4.4,5447.0,18.0,18
Six of Crows (Collectors Edition),BARDUGO LEIGH,Teen & Young Adult,Romance,Hardcover,4.7,35302.0,33.87,18
You've Reached Sam: A Heartbreaking YA Romance with a Touch of Magic,Dustin Thao,Teen & Young Adult,Romance,Paperback,4.3,6552.0,19.75,18
Pumpkinheads,Rainbow Rowell,Teen & Young Adult,Romance,Paperback,4.6,2217.0,22.85,18
The Summer I Turned Pretty : TV Tie-in,Jenny Han,Teen & Young Adult,Romance,Paperback,4.4,38862.0,14.01,18
Heartstopper Volume 5: INSTANT NUMBER ONE BESTSELLER - the graphic novel series now on Netflix!,Alice Oseman,Teen & Young Adult,Romance,Paperback,4.8,3281.0,23.29,18
Fake Dates and Mooncakes: The Buzziest Queer YA of the Year,Sher Lee,Teen & Young Adult,Romance,Paperback,4.4,497.0,18.15,18
The Infernal Devices 1: Clockwork Angel,Cassandra Clare,Teen & Young Adult,Romance,Kindle Edition,4.6,11159.0,13.32,18
Kismat Connection,Ananya Devarajan,Teen & Young Adult,Romance,Paperback,3.8,23.0,10.0,18
Our Fault: 3 (Culpable),Mercedes Ron,Teen & Young Adult,Romance,Paperback,4.6,98.0,38.33,18
First to Die at the End,Adam Silvera,Teen & Young Adult,Romance,Paperback,4.6,1992.0,15.72,18
"Girl, Goddess, Queen",Bea Fitzgerald,Teen & Young Adult,Romance,Paperback,4.4,161.0,19.71,18
If Only I Had Told Her: The Instant #1 Sunday Times Bestseller and Global TikTok Phenomenon,Laura Nowlin,Teen & Young Adult,Romance,Paperback,4.3,848.0,36.39,18
Tempting men's beauty salon: Therapist Yuki in white tights ~First part~,Fortune Hill Publishing,Teen & Young Adult,Romance,Kindle Edition,0.0,0.0,12.08,18
The Queen of Nothing (The Folk of the Air #3),Holly Black,Teen & Young Adult,Science Fiction & Fantasy,Kindle Edition,4.6,36902.0,15.44,18
"Catching Fire (Hunger Games Trilogy, Book 2)",Suzanne Collins,Teen & Young Adult,Science Fiction & Fantasy,Kindle Edition,4.6,64886.0,14.7,18
"The Hunger Games (Hunger Games Trilogy, Book 1)",Suzanne Collins,Teen & Young Adult,Science Fiction & Fantasy,Kindle Edition,4.6,77253.0,16.12,18
Mark of the Fool 6: A Progression Fantasy Epic,J.M. Clarke,Teen & Young Adult,Science Fiction & Fantasy,Kindle Edition,4.8,815.0,21.79,18
"Naruto: Itachi'S Story, Vol. 1 Daylight: Volume 1 (Naruto Novels)",Takashi Yano,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.7,4171.0,25.04,18
TWILIGHT,Stephenie Meyer,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.5,29233.0,18.87,18
THE FOLK OF THE AIR SERIES BOXSET,BLACK HOLLY,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.7,9071.0,39.79,18
Isle of the Shadow Souls,Elaine Cherian,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.2,94.0,7.08,18
The Magic of Healthy Food - Read & Shine (Magical World of Benny & Buzo),Manmeet Narang,Teen & Young Adult,Science Fiction & Fantasy,Hardcover,4.5,94.0,4.37,18
The Harry Potter Wizarding Almanac: The official magical companion to J.K. Rowling’s Harry Potter books,J.K. Rowling,Teen & Young Adult,Science Fiction & Fantasy,Hardcover,4.8,955.0,57.35,18
"Inheritance: Book Four (The Inheritance Cycle) [Paperback] Paolini, Christopher",Christopher Paolini,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.7,17048.0,14.17,18
Eldest,Christopher Paolini,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.6,9048.0,14.17,18
Chain of Iron (The Last Hours Book Two),Cassandra Clare,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.7,9380.0,19.55,18
Harry Potter - The Illustrated Collection,J. K. Rowling,Teen & Young Adult,Science Fiction & Fantasy,Game,4.8,691.0,169.29,18
When We Got Lost In Dreamland,Ross Welford,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.5,298.0,12.95,18
DANCE OF THIEVES: the sensational young adult fantasy from a New York Times bestselling author,Mary E. Pearson,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.5,8550.0,25.08,18
The Night Circus (Special YA Edition),Erin Morgenstern,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.5,2340.0,16.69,18
"Sudha Murty Ki Lokpriya Kahaniyan ""सुधा मूर्ति की लोकप्रिय कहानियाँ"" Book in Hindi",Sudha Murty,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.5,360.0,8.49,18
WAR STORM: RED QUEEN BOOK 4,Victoria Aveyard,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.5,12044.0,20.62,18
Murtagh: The World of Eragon (The Inheritance Cycle),Christopher Paolini,Teen & Young Adult,Science Fiction & Fantasy,Kindle Edition,4.6,3986.0,14.67,18
"Mockingjay (Hunger Games Trilogy, Book 3)",Suzanne Collins,Teen & Young Adult,Science Fiction & Fantasy,Kindle Edition,4.5,78015.0,11.48,18
THE LAND OF STORIES 05: AN AUTHORS ODYSSEY,Chris Colfer,Teen & Young Adult,Science Fiction & Fantasy,Paperback,4.8,6285.0,14.51,18
7 HABITS OF HIGHLY EFFECTIVE TEENAGERS,SEAN COVEY,Teen & Young Adult,Social & Family Issues,Paperback,4.5,12285.0,16.45,18
Kill Joy: The YA mystery thriller prequel and companion novella to the bestselling A Good Girl’s Guide to Murder trilogy. TikTok made me buy it!,Holly Jackson,Teen & Young Adult,Social & Family Issues,Paperback,4.3,3038.0,9.66,18
Dog Man 9: Grime and Punishment,Dav Pilkey,Teen & Young Adult,Social & Family Issues,Hardcover,4.7,46022.0,21.59,18
Ravi's Roar,Tom Percival,Teen & Young Adult,Social & Family Issues,Paperback,4.7,1452.0,9.41,18
The 13-Storey Treehouse (The Treehouse Series),Andy Griffiths,Teen & Young Adult,Social & Family Issues,Paperback,4.6,3436.0,13.59,18
YOU ARE AWESOME: FIND YOUR CONFIDENCE TO BE GOOD AT ALMOST ANYTHING,Matthew Syed,Teen & Young Adult,Social & Family Issues,Paperback,4.6,3985.0,28.29,18
It's Not Summer Without You : Book 2 in the Summer I Turned Pretty Series,Jenny Han,Teen & Young Adult,Social & Family Issues,Paperback,4.3,22890.0,14.6,18
Holding Up the Universe,Jennifer Niven,Teen & Young Adult,Social & Family Issues,Paperback,4.4,5849.0,13.54,18
Fireborn: Twelve And The Frozen Forest,Aisling Fowler,Teen & Young Adult,Social & Family Issues,Paperback,4.7,344.0,14.56,18
THE WORRYSAURUS,Rachel Bright,Teen & Young Adult,Social & Family Issues,Paperback,4.8,2452.0,14.07,18
ST.CLARE'S BIND UP 7-9,Enid Blyton,Teen & Young Adult,Social & Family Issues,Paperback,4.8,1198.0,14.31,18
"Anne of Green Gables (Puffin in Bloom) [Hardcover] Montgomery, L. M.",L. M. Montgomery,Teen & Young Adult,Social & Family Issues,Hardcover,4.9,1990.0,21.48,18
Why Men Rape,Tara Kaushal,Teen & Young Adult,Social & Family Issues,Paperback,4.4,320.0,19.36,18
You've Reached Sam,Dustin Thao,Teen & Young Adult,Social & Family Issues,Paperback,4.3,6552.0,28.63,18
COLOUR MONSTER GOES TO SCHOOL,Anna Llenas,Teen & Young Adult,Social & Family Issues,Paperback,4.7,2374.0,23.34,18
The 52-Storey Treehouse (The Treehouse Series),Andy Griffiths,Teen & Young Adult,Social & Family Issues,Paperback,4.6,2451.0,9.22,18
The 26-Storey Treehouse (The Treehouse Series),Andy Griffiths,Teen & Young Adult,Social & Family Issues,Paperback,4.7,2350.0,12.97,18
Little Miss Brainy,Roger Hargreaves,Teen & Young Adult,Social & Family Issues,Paperback,4.6,154.0,12.08,18
I want to be Chef - Self Reading book for 5-6 years old kids with free Audio Book,Team Pegasus,Teen & Young Adult,Social & Family Issues,Paperback,4.4,75.0,4.37,18
ST.CLARE'S BIND UP 1-3,Enid Blyton,Teen & Young Adult,Social & Family Issues,Paperback,4.7,1437.0,14.56,18
The Way I Used To Be: The TikTok sensation,Amber Smith,Teen & Young Adult,Social & Family Issues,Paperback,4.5,11830.0,16.89,18
The Sun is also a Star,Nicola Yoon,Teen & Young Adult,Social & Family Issues,Paperback,4.4,12058.0,13.54,18
"Oswal - Gurukul Last Years 10 Solved Papers for CBSE Class 10 Exam 2024 - Yearwise Board Solutions of Math Standard, English, Science & Social Science (All Sets Delhi & Outside), Latest Syllabus",Oswal - Gurukul,Textbooks & Study Guides,Study Guides & Workbooks,Paperback,4.4,495.0,36.34,2
